Phage Name,Zipcode,Population Density,County,Year Found,pH,Waterquality,GHI,Dew Point,Albedo,Latitude,Longitude,AQI,PM25,PM10,CO_8H,NO2_1H,SO3_1H,GC%,Temperate?,Genome Length(bp),Accession #
Kasen3,19352,553.0,Chester County,2016.0,7.786923219782728,,179.3029680365297,7.4219178082191775,0.2197260273972864,39.804444,-75.925,44.0,10.5,47.0,3.8,46.0,30.0,66.6,TRUE,41890,MH779509
KashFlow,49423,580.0,Ottawa County,2016.0,7.7869320220655345,"Stable, normal stage",,,,,,,,,,,,60.2,TRUE,111628,
Katalie136,01063,11081.0,Hampshire County,2015.0,7.786925928244476,Not applicable,165.00262557077625,4.547716894977169,0.2734246575342758,42.3251,-72.6412,34.0,8.1,36.0,2.9,36.0,23.0,63.7,TRUE,51274,MK359310
KatherineG,15213,14474.0,Allegheny County,2012.0,7.786879128147353,"Stable, normal stage",165.3197488584475,6.24406392694064,0.21063013698629074,40.44691,-79.954301,38.0,9.1,41.0,3.3,40.0,26.0,61.9,TRUE,52689,KU998251
Katyusha,15213,14474.0,Allegheny County,2015.0,7.786825999678293,"Stable, normal stage",165.3197488584475,6.24406392694064,0.21063013698629074,40.442674,-79.957008,38.0,9.1,41.0,3.3,40.0,26.0,59.5,FALSE,75380,KU963258
KayPaulus,54017,121.0,Saint Croix County,2017.0,7.7868267845715415,,164.59018264840182,1.9980593607305936,0.3905479452054855,45.10031,-92.631587,5.0,1.2,5.0,0.4,5.0,3.0,68.5,FALSE,17455,MH371118
Kazan,61701,3198.0,McLean County,2012.0,7.786824906675626,Not applicable,177.9,5.5188356164383565,0.2431506849315366,40.49225,-88.99425,28.0,6.7,30.0,2.4,29.0,19.0,61.6,TRUE,52160,KU985096
Kboogie,20009,36495.0,Washington,2018.0,7.7860590084073635,"Stable, normal stage",183.91632420091324,7.457762557077626,0.1584657534246516,38.922778,-77.01861099999998,47.0,11.2,50.0,4.1,49.0,32.0,64.7,FALSE,155680,MN234193
KeaneyLin,43210,6102.0,Franklin County,2017.0,7.7967082496722275,Falling stage,171.3874429223744,6.369520547945205,0.2559452054794956,40.003953,-83.01299300000002,14.0,3.3,15.0,1.2,14.0,9.0,45.4,FALSE,57847,MH450120
Keanu,,,,,,,181.73047945205482,7.855136986301369,0.16241095890411614,38.644347,-90.299066,45.0,10.8,48.0,3.9,47.0,31.0,66.8,None,82100,
Keelan,00760,,Trujillo Alto,2018.0,7.796905379426807,"Stable, normal stage",,,,,,,,,,,,51.1,FALSE,67573,MN586014
Keiki,,,Los Angeles County,2012.0,7.831126444767905,Not applicable,226.7365296803653,8.049885844748859,0.13852054794521435,34.065,-118.4425,44.0,10.5,47.0,3.8,46.0,30.0,54.0,FALSE,29339,KR337649
Keitabear,79057,3.0,Gray County,2018.0,7.7969287281852315,,218.66837899543373,5.258333333333334,0.19956164383563507,35.228611,-100.539722,58.0,15.4,69.0,5.2,60.0,41.0,67.3,FALSE,59759,MN329677
Keitherie,30046,2204.0,Gwinnett County,2015.0,7.79647025346538,Not applicable,197.1936073059361,10.230479452054793,0.1510136986301505,33.96725,-83.995361,56.0,14.4,65.0,5.0,58.0,39.0,66.4,FALSE,69085,MK112544
Kela,20052,172372.0,Prince George's County,2018.0,7.79647025346538,,179.74794520547943,7.924406392694061,0.1768493150684932,39.0054,-76.8898,50.0,12.0,54.0,4.4,53.0,35.0,66.6,FALSE,185323,MT310898
KellEzio,,,Cumberland County,2013.0,7.795738237150271,,178.21598173515983,8.987785388127854,0.1368493150684669,36.638978,-85.298609,59.0,15.9,71.0,5.3,61.0,42.0,63.3,FALSE,58871,KU647626
Kenna,15213,14474.0,Allegheny County,2017.0,7.79570699207127,"Stable, normal stage",165.3197488584475,6.24406392694064,0.21063013698629074,40.446071,-79.95590200000002,38.0,9.1,41.0,3.3,40.0,26.0,63.0,TRUE,53215,MK279906
Kenosha,45429,2605.0,Montgomery County,2018.0,7.7957143731136735,Not determined,173.151598173516,6.715159817351599,0.2257260273972957,39.689576,-84.151184,21.0,5.0,22.0,1.8,22.0,14.0,51.8,FALSE,60899,MN010761
Kenuha5,80309,,Boulder County,2017.0,7.795598135339015,Not applicable,186.02214611872142,-2.0170662100456624,0.2716712328767645,40.012583,-105.269167,31.0,7.4,33.0,2.7,32.0,21.0,61.7,TRUE,56502,MN369739
Kepler,14086,940.0,Erie County,2017.0,7.7815998378040145,Falling stage,155.4804794520548,4.9589041095890405,0.3080273972603217,42.93382,-78.64562,19.0,4.5,20.0,1.6,20.0,13.0,66.7,TRUE,38449,MH834616
Kerry,15213,14474.0,Allegheny County,2016.0,7.797690030786295,"Stable, normal stage",165.3197488584475,6.24406392694064,0.21063013698629074,40.431831,-79.952495,38.0,9.1,41.0,3.3,40.0,26.0,51.1,FALSE,59608,MG962369
Kersh,92093,,San Diego County,2014.0,7.795713084017072,Not applicable,226.3700913242009,10.005479452054798,0.135616438356161,32.876853000000004,-117.239147,53.0,13.0,59.0,4.7,55.0,37.0,61.2,TRUE,60190,KX610764
Kevin1,06770,1912.0,New Haven County,2016.0,7.795698675155159,"Stable, low stage",169.4829908675799,6.0092009132420126,0.2213972602739861,41.490695,-73.05610899999998,47.0,11.2,50.0,4.1,49.0,32.0,66.2,TRUE,41988,MK524500
Kewpiedoll,,,Guadalupe County,,,,235.09611872146118,-0.12061643835616465,0.21145205479454607,34.966389,-104.87,47.0,11.2,50.0,4.1,49.0,32.0,67.7,FALSE,59473,
Khaleesi,43210,6102.0,Franklin County,2014.0,7.795765428853872,"Stable, normal stage",171.3874429223744,6.369520547945205,0.2559452054794956,39.994,-83.01299999999998,14.0,3.3,15.0,1.2,14.0,9.0,64.7,FALSE,155251,MK112545
Kheth,30314,4716.0,Fulton County,2012.0,7.794899939688437,Not applicable,199.52751141552508,10.476940639269406,0.1290410958903956,33.747749,-84.414766,66.0,19.2,85.0,6.0,68.0,47.0,68.9,FALSE,67406,MH001452
KiSi,99258,,Spokane County,2014.0,7.760153688579228,"Stable, high stage",160.9194063926941,1.7452054794520548,0.29493150684927943,47.667074,-117.402995,13.0,3.1,14.0,1.1,13.0,9.0,68.7,TRUE,62558,MK376955
KidneyBean,53144,623.0,Kenosha County,2017.0,7.794899939688437,"Stable, normal stage",169.9926940639269,5.189429223744303,0.2749315068493505,42.594267,-87.851474,31.0,7.4,33.0,2.7,32.0,21.0,65.8,FALSE,67802,MH727552
Kieran,15213,14474.0,Allegheny County,2017.0,7.794869031000978,"Stable, normal stage",165.3197488584475,6.24406392694064,0.21063013698629074,40.4447,-79.9557,38.0,9.1,41.0,3.3,40.0,26.0,69.7,FALSE,41417,MH045568
Kikipoo,60126,4164.0,DuPage County,2007.0,7.794905576142233,"Stable, normal stage",171.5599315068493,5.520662100456621,0.2847397260274542,41.892694,-87.952895,53.0,13.0,59.0,4.7,55.0,37.0,66.5,FALSE,68839,JN699017
Kiko,15213,14474.0,Allegheny County,2017.0,7.79487468274452,"Stable, normal stage",165.3197488584475,6.24406392694064,0.21063013698629074,40.44555,-79.9561,38.0,9.1,41.0,3.3,40.0,26.0,66.5,TRUE,44268,MK284521
KilKor,75602,475.0,Gregg County,2018.0,7.794723330053835,,199.6557077625571,11.948515981735161,0.13501369863011378,32.4655,-94.727,31.0,7.4,33.0,2.7,32.0,21.0,67.2,TRUE,48916,MN892486
Killigrew,,,,2016.0,7.794725367695296,,217.63002283105027,19.0115296803653,0.02334246575342221,27.39,-97.17,25.0,6.0,27.0,2.2,26.0,17.0,63.8,TRUE,51163,MN585970
Kimbrough,,,,,,,183.91632420091324,7.457762557077626,0.1584657534246516,38.919444,-77.019444,47.0,11.2,50.0,4.1,49.0,32.0,66.5,FALSE,68910,MT316460
Kimchi,27705,1055.0,Durham County,2016.0,7.793855240523124,Not applicable,189.3938356164384,9.817123287671233,0.14830136986298129,35.985611,-78.989778,38.0,9.1,41.0,3.3,40.0,26.0,62.9,TRUE,75829,MG757160
Kimchi1738,35234,1772.0,Jefferson County,2016.0,7.794387433175363,,196.86780821917807,11.498744292237447,0.13854794520548586,33.54368,-86.77963299999998,54.0,13.5,61.0,4.8,56.0,38.0,52.3,FALSE,66915,MH926057
KimmyK,15601,690.0,Westmoreland County,2016.0,7.794350607224778,"Stable, normal stage",166.3529680365297,6.08299086757991,0.26558904109594,40.308597,-79.558012,37.0,8.8,39.0,3.2,39.0,25.0,67.8,TRUE,58755,MH479917
Kinbote,23186,,,2013.0,7.793975423310977,,186.5472602739726,9.512214611872146,0.1423835616438298,37.271389,-76.721944,57.0,14.9,67.0,5.1,59.0,40.0,67.4,TRUE,53746,KT222940
King2,92093,,San Diego County,2018.0,7.794008108390548,Not applicable,215.42408675799086,10.671335616438355,0.05679452054794475,32.870540000000005,-117.244217,53.0,13.0,59.0,4.7,55.0,37.0,63.2,FALSE,50346,
KingBob,43235,2854.0,Franklin County,2017.0,7.79400964384673,Falling stage,171.3874429223744,6.369520547945205,0.2559452054794956,39.995262,-83.00709599999998,14.0,3.3,15.0,1.2,14.0,9.0,61.9,FALSE,43950,MH450121
KingCyrus,,,,,,,184.8769406392694,6.178196347031964,0.17249315068494767,37.226402,-80.409113,46.0,11.0,49.0,4.0,48.0,32.0,63.0,TRUE,53946,MT498041
KingMidas,68424,11.0,Jefferson County,2016.0,7.793742419636887,Rising stage,184.9382420091324,5.03776255707763,0.25553424657535945,40.27018,-97.126,21.0,5.0,22.0,1.8,22.0,14.0,61.4,TRUE,57386,MN204502
KingTut,43214,3664.0,Franklin County,2015.0,7.793176899033201,Falling stage,173.29965753424656,6.223744292237443,0.23235616438356965,40.045,-83.027,14.0,3.3,15.0,1.2,14.0,9.0,66.5,FALSE,64827,MH450122
KingVeVeVe,91351,3381.0,Los Angeles County,2011.0,7.7931983661861395,Not applicable,236.31107305936072,4.110308219178084,0.15052054794521916,34.430791,-118.471091,52.0,12.5,57.0,4.6,54.0,36.0,66.5,FALSE,68043,KJ538723
Kingmustik0402,30043,2467.0,Gwinnett County,2015.0,7.793230397128264,Not applicable,197.7875570776256,10.261872146118721,0.1378082191780706,33.978648,-84.015612,56.0,14.4,65.0,5.0,58.0,39.0,63.9,TRUE,51365,MK359301
Kingsley,24060-3348,,Montgomery County,2015.0,7.79316895899951,,179.90068493150685,6.629394977168947,0.17419178082193765,37.24731,-80.4175,46.0,11.0,49.0,4.0,48.0,32.0,61.4,TRUE,60300,KY702574
Kipper29,19151,12494.0,Philadelphia County,2018.0,7.793075638187793,Not applicable,175.20856164383565,7.49200913242009,0.16854794520545618,39.995556,-75.236944,66.0,19.2,85.0,6.0,68.0,47.0,61.6,TRUE,52009,MK894433
Kita,15213,14474.0,Allegheny County,2015.0,7.793019170285955,"Stable, normal stage",165.3197488584475,6.24406392694064,0.21063013698629074,40.443395,-79.95434499999998,38.0,9.1,41.0,3.3,40.0,26.0,66.7,TRUE,50346,KU963257
Kitkat,94960,2653.0,Marin County,2013.0,7.79291429693899,,213.17431506849314,8.50148401826484,0.11539726027397865,37.9625,-122.555,15.0,3.6,16.0,1.3,15.0,10.0,63.4,FALSE,58560,KU647627
KlimbOn,80302,326.0,Boulder County,2017.0,7.792793618881864,Not applicable,186.02214611872142,-2.0170662100456624,0.2716712328767645,40.00115,-105.26875,31.0,7.4,33.0,2.7,32.0,21.0,66.5,FALSE,68596,MH651177
Kloppinator,21218,11902.0,,2012.0,7.792795219936518,,177.81438356164384,7.5454337899543376,0.1645479452054667,39.3325,-76.616672,34.0,8.1,36.0,2.9,36.0,23.0,66.5,FALSE,68480,MN585967
Knox,15213,14474.0,Allegheny County,2016.0,7.793212341836768,"Stable, normal stage",165.3197488584475,6.24406392694064,0.21063013698629074,40.446418,-79.954514,38.0,9.1,41.0,3.3,40.0,26.0,63.3,FALSE,41797,MG839021
Koella,10960,3599.0,Rockland County,2015.0,7.7929922763488975,,168.32260273972602,6.3371575342465745,0.2069863013698425,41.092736,-73.929103,16.0,3.8,17.0,1.4,16.0,11.0,61.5,TRUE,54118,MH316564
Koguma,90077,1279.0,Los Angeles County,2013.0,7.793010528306441,Not applicable,231.3809360730594,7.317465753424657,0.10972602739727212,34.0869,-118.443,44.0,10.5,47.0,3.8,46.0,30.0,64.7,FALSE,155759,MF919513
Koji,15601,690.0,Westmoreland County,2017.0,7.7929797085110275,"Stable, normal stage",166.53344748858447,5.713356164383563,0.261835616438399,40.2638,-79.577,37.0,8.8,39.0,3.2,39.0,25.0,64.2,FALSE,39403,MG925345
Koko,90024-2704,,Los Angeles County,2014.0,7.756254867038096,Not applicable,226.7365296803653,8.049885844748859,0.13852054794521435,34.06,-118.45,44.0,10.5,47.0,3.8,46.0,30.0,61.3,TRUE,52879,MG099945
Korra,15236,2678.0,Allegheny County,2012.0,7.792938051520027,"Stable, normal stage",165.09954337899543,6.076141552511415,0.2372328767123487,40.356967,-80.00717,38.0,9.1,41.0,3.3,40.0,26.0,61.1,FALSE,43707,KU160653
Kostya,20006,9518.0,Washington,2004.0,7.791417404115302,Not determined,180.562899543379,8.3217694063927,0.14369863013696407,38.896377,-77.03613299999998,47.0,11.2,50.0,4.1,49.0,32.0,63.5,TRUE,75811,EU816591
Kowalski,50011,28779.0,Story County,2018.0,7.79140926989745,,173.34520547945206,3.9667922374429256,0.2451780821918307,42.0286,-93.6416,17.0,4.0,18.0,1.4,18.0,11.0,68.9,FALSE,53250,
Kozie,,,,,,,182.70171232876712,4.793493150684932,0.2855890410959127,41.1,-96.6,21.0,5.0,22.0,1.8,22.0,14.0,71.1,None,53094,
Kradal,63143,4910.0,Saint Louis County,2017.0,7.791419244969608,"Stable, normal stage",181.73047945205482,7.855136986301369,0.16241095890411614,38.6463,-90.3112,45.0,10.8,48.0,3.9,47.0,31.0,66.7,FALSE,186383,MK620894
Krakatau,95064,3908.0,Santa Cruz County,2008.0,7.791427641930914,"Stable, normal stage",215.05068493150685,8.325,0.1006027397260431,36.999383,-122.05305,30.0,7.2,32.0,2.6,31.0,21.0,61.5,TRUE,53058,MH590598
Krampus,,,Hill County,2016.0,7.783597023149582,"Stable, normal stage",206.1269406392694,12.096735159817346,0.1650684931507084,31.854677,-97.221081,31.0,7.4,33.0,2.7,32.0,21.0,63.8,FALSE,56708,MH271301
Kratio,00714,1339.0,Arroyo,2011.0,7.7915078622076965,Falling stage,,,,,,,,,,,,65.7,TRUE,62738,KM923971
Krili,47906,494.0,Tippecanoe County,2018.0,7.791551215888249,,175.96164383561646,6.231164383561644,0.23616438356167585,40.431667,-86.914167,8.0,1.9,8.0,0.7,8.0,5.0,65.4,FALSE,71670,MN428058
Krishelle,54016,442.0,Saint Croix County,2014.0,7.696214569294332,,164.7658675799087,2.3207762557077625,0.28578082191776977,44.984444,-92.754444,5.0,1.2,5.0,0.4,5.0,3.0,58.5,TRUE,46985,MF324902
Kristoff,85050-4274,,Maricopa County,2014.0,7.791778170881168,"Stable, normal stage",242.86392694063926,2.5882305936073062,0.19778082191783786,33.650696999999994,-111.975133,28.0,6.7,30.0,2.4,29.0,19.0,65.0,TRUE,51236,MK494124
Kromp,63112-0040,,,2017.0,7.791801571208854,"Stable, normal stage",181.73047945205482,7.855136986301369,0.16241095890411614,38.6409,-90.2992,45.0,10.8,48.0,3.9,47.0,31.0,71.4,None,58268,MH744420
Kroos,49506,4305.0,Kent County,2017.0,7.791804307765709,Not determined,163.2099315068493,4.3141552511415515,0.3012602739726001,42.938541,-85.63618699999998,26.0,6.2,28.0,2.2,27.0,18.0,68.1,FALSE,57973,MH976513
Krueger,49423,580.0,Ottawa County,2015.0,7.7918203426759325,Falling stage,166.8412100456621,5.32468036529679,0.2966849315068809,42.789249,-86.10076,26.0,6.2,28.0,2.2,27.0,18.0,66.5,TRUE,60321,MF324914
Krypton555,70118,7047.0,Orleans Parish,2016.0,7.791681193449948,"Stable, normal stage",207.50810502283105,16.532305936073058,0.14490410958905015,29.97,-90.11,18.0,4.3,19.0,1.5,19.0,12.0,59.3,TRUE,76075,MF140414
Ksquared,68333,72.0,Saline County,2016.0,7.792296580663113,,183.8195205479452,5.0382420091324205,0.2494246575342807,40.62,-96.95,21.0,5.0,22.0,1.8,22.0,14.0,67.1,TRUE,48699,MF281061
Kubed,,,Los Angeles County,2012.0,7.831126444767905,Not applicable,226.7365296803653,8.049885844748859,0.13852054794521435,34.065,-118.4425,42.0,10.0,45.0,3.6,44.0,29.0,54.5,FALSE,29461,KR337645
Kugel,11217,47796.0,Kings County,2008.0,7.791778679893396,,174.33824200913241,7.450684931506847,0.15589041095890907,40.682697,-73.981174,35.0,8.4,37.0,3.0,37.0,24.0,63.8,TRUE,52379,JN699016
Kuleana,96848,,Honolulu County,2018.0,7.795559489879173,,,,,,,,,,,,,65.8,TRUE,38850,MN484600
Kumao,08077,2243.0,Burlington County,2018.0,7.7432037244545375,Not applicable,172.7081050228311,7.3302511415525125,0.15843835616435126,40.0,-75.0,66.0,19.2,85.0,6.0,68.0,47.0,62.1,None,70373,MG009575
Kumotta,45113,102.0,Warren County,,,,172.55399543378996,7.0594748858447485,0.2292876712329024,39.41364,-84.06948,61.0,16.8,75.0,5.5,63.0,43.0,60.8,None,40317,MK977703
Kurt,53140,3473.0,Kenosha County,2016.0,7.795467503919113,"Stable, normal stage",166.74212328767123,4.8859589041095886,0.2167945205478883,42.625135,-87.82067099999998,31.0,7.4,33.0,2.7,32.0,21.0,65.8,FALSE,68205,MH779510
Kurt1,,,乌恰县 ئۇلۇغچات ناھىيىس,,,,174.19646118721462,7.453995433789954,0.14523287671230675,39.95897100000001,-75.189112,66.0,19.2,85.0,6.0,68.0,47.0,63.6,FALSE,41803,MT553341
Kuwabara,27411,,Guilford County,2018.0,7.795371115302082,,188.952397260274,8.9513698630137,0.1366301369862883,36.079268,-79.77205500000002,46.0,11.0,49.0,4.0,48.0,32.0,63.3,TRUE,54102,MN892485
Kvothe,15207,2350.0,Allegheny County,2015.0,7.795316666794799,"Stable, normal stage",164.67328767123288,6.330821917808219,0.20745205479450896,40.397473,-79.946539,38.0,9.1,41.0,3.3,40.0,26.0,59.5,FALSE,75462,KU998243
Kwadwo,20009,36495.0,Washington,2014.0,7.794226995789143,,183.91632420091324,7.457762557077626,0.1584657534246516,38.921639,-77.019139,47.0,11.2,50.0,4.1,49.0,32.0,66.5,FALSE,68334,MK279859
Kwksand96,35470,21.0,Sumter County,2016.0,7.729270180547997,,196.9658675799087,12.944086757990858,0.14652054794521266,32.594337,-88.186615,18.0,4.3,19.0,1.5,19.0,12.0,66.4,FALSE,68822,MH513973
KyMonks1A,,,Nelson County,2016.0,7.793629682644262,,179.4795662100457,8.779885844748861,0.1924657534246844,37.680472,-85.51975,45.0,10.8,48.0,3.9,47.0,31.0,63.6,TRUE,52145,MN369760
Kykar,,,Macon County,2009.0,7.793635073086881,,182.1294520547945,9.595776255707763,0.15487671232876868,36.496697,-86.042852,40.0,9.6,43.0,3.5,42.0,28.0,63.7,TRUE,50294,MG962370
LRRHood,95018-9737,,Santa Cruz County,2008.0,7.7945872789867625,"Stable, normal stage",215.05068493150685,8.325,0.1006027397260431,36.9986,-122.0632,30.0,7.2,32.0,2.6,31.0,21.0,64.7,FALSE,154349,GQ303262
Labeouficaum,43201,11514.0,Franklin County,2015.0,7.79363699587249,Falling stage,171.3874429223744,6.369520547945205,0.2559452054794956,39.99,-83.02,14.0,3.3,15.0,1.2,14.0,9.0,66.4,FALSE,68637,MH479918
LadyBird,78701,4193.0,Travis County,,,,207.11073059360734,12.757534246575348,0.13224657534246229,30.264290000000006,-97.75517,25.0,6.0,27.0,2.2,26.0,17.0,63.5,TRUE,53141,KT588442
Lahirium,15213,14474.0,Allegheny County,2016.0,7.7948581049572825,"Stable, normal stage",166.06221461187215,6.1813470319634725,0.20728767123284966,40.445314,-79.961672,38.0,9.1,41.0,3.3,40.0,26.0,59.1,FALSE,73885,MK494109
Lahqtemish,,,San Juan County,2019.0,7.794641338373442,,138.53310502283105,6.822146118721461,0.01172602739726212,48.670556,-122.734167,10.0,2.4,10.0,0.8,10.0,7.0,66.3,FALSE,42174,
Laila,76706,494.0,McLennan County,2015.0,7.7947178210313535,,208.94497716894975,12.30309360730593,0.15572602739727026,31.547865,-97.122678,31.0,7.4,33.0,2.7,32.0,21.0,59.6,FALSE,15556,MK820640
Lamberg,,,Kent County,2016.0,7.794721256281928,,165.19406392694063,4.544634703196347,0.30394520547947024,42.93361,-85.5912,26.0,6.2,28.0,2.2,27.0,18.0,66.6,TRUE,44730,
Lambo,15213,14474.0,Allegheny County,2018.0,7.797680250585012,"Stable, normal stage",165.3197488584475,6.24406392694064,0.21063013698629074,40.447276,-79.95399499999998,38.0,9.1,41.0,3.3,40.0,26.0,58.3,None,67813,MN234220
Lamina13,45056,356.0,Butler County,2012.0,7.794720414551909,,173.1092465753425,6.68458904109589,0.1946575342466027,39.513611,-84.730278,48.0,11.5,51.0,4.2,50.0,33.0,63.7,TRUE,53255,KJ409696
Langerak,49315,372.0,Ottawa County,2008.0,7.7947755154625264,Not determined,164.3832191780822,4.7969178082191775,0.3718904109588865,42.8109,-85.9503,26.0,6.2,28.0,2.2,27.0,18.0,67.3,TRUE,47087,
Lannister,76109,2668.0,Tarrant County,2014.0,7.7955113062034105,,212.51632420091323,10.646575342465754,0.1660000000000098,32.716313,-97.36354,40.0,9.6,43.0,3.5,42.0,28.0,65.7,TRUE,50165,KT184391
Laroye,15213,14474.0,Allegheny County,2012.0,7.795457475579746,"Stable, normal stage",165.3197488584475,6.24406392694064,0.21063013698629074,40.437541,-79.952896,38.0,9.1,41.0,3.3,40.0,26.0,64.8,FALSE,60005,KU160654
Larva,23186,,,2010.0,7.795721457081393,,186.5472602739726,9.512214611872146,0.1423835616438298,37.27185,-76.7208,57.0,14.9,67.0,5.1,59.0,40.0,65.3,TRUE,62991,JN243855
Lasagna,01060,1400.0,Hampshire County,2017.0,7.795692963291732,Not applicable,164.99885844748854,4.5856164383561655,0.2681643835616319,42.32,-72.63,34.0,8.1,36.0,2.9,36.0,23.0,60.8,FALSE,42602,MK279860
Lasso,18018,6291.0,Northampton County,2013.0,7.795704218133475,Not applicable,170.40079908675796,6.190639269406392,0.17032876712327946,40.625,-75.378056,40.0,9.6,43.0,3.5,42.0,28.0,66.4,FALSE,68576,KM408320
LastHope,09795,,Juana Díaz,2015.0,7.795704218133475,"Stable, normal stage",,,,,,,,,,,,66.9,TRUE,60934,MF140416
LastJedi,11590,6856.0,Nassau County,2018.0,7.7956098217360985,,175.2406392694064,7.636415525114155,0.167808219178082,40.798447,-73.57308,33.0,7.9,35.0,2.9,34.0,23.0,61.8,TRUE,55149,MT553345
LaterM,90024-2704,,Los Angeles County,2017.0,7.7954991230508925,,226.7365296803653,8.049885844748859,0.13852054794521435,34.059583,-118.449725,42.0,10.0,45.0,3.6,44.0,29.0,66.5,TRUE,60143,MG962371
Latretium,30314,4716.0,Fulton County,2017.0,7.794399667435652,Falling stage,199.52751141552508,10.476940639269406,0.1290410958903956,33.74585,-84.412009,66.0,19.2,85.0,6.0,68.0,47.0,61.2,TRUE,59282,
Lauchelly,90095,8.0,Los Angeles County,2013.0,7.7944169871700515,Not applicable,231.3809360730594,7.317465753424657,0.10972602739727212,34.072222,-118.44097,42.0,10.0,45.0,3.6,44.0,29.0,53.9,FALSE,29517,KR337650
Lauer,15213,14474.0,Allegheny County,2018.0,7.797680250585012,"Stable, normal stage",165.3197488584475,6.24406392694064,0.21063013698629074,40.447276,-79.95399499999998,38.0,9.1,41.0,3.3,40.0,26.0,60.1,FALSE,48123,MN586015
Laurie,04658,56.0,Washington County,2014.0,,,159.21175799086757,4.164497716894977,0.2743835616437935,44.555822,-67.86397099999999,33.0,7.9,35.0,2.9,34.0,23.0,69.0,FALSE,66507,KX443696
